ClientID,Product-Type-A,Product-Type-B,Product-Type-C,Longitude,Latitude
2372,12,7,2,-74.11533046952626,4.657215698977185
2373,12,8,9,-74.06447664247025,4.70425101152251
2374,12,2,6,-74.12130300301767,4.593471993232445
2375,12,4,6,-74.11249413423064,4.581813758714482
2376,12,5,10,-74.12854133846461,4.628538186523349
2377,12,4,3,-74.10546537664902,4.548022070744648
2378,12,2,1,-74.13049910885202,4.566990039185518
2379,12,1,7,-74.03898732312328,4.7603978406525504
2380,12,7,10,-74.11441560214085,4.667323179019268
2381,12,1,10,-74.14104257368834,4.606593100854705
2382,12,1,8,-74.09313446782402,4.615901176007239
2383,12,2,4,-74.09392696722655,4.5997144639762055
2384,11,4,4,-74.14405006758525,4.639833657883768
2385,11,2,10,-74.09828127926633,4.582686387370938
2386,12,5,10,-74.10985840012428,4.674851126041389
2387,12,5,10,-74.03063086886226,4.738652594182681
2388,11,5,5,-74.07308817380135,4.709851346565303
2389,12,7,6,-74.11539096625212,4.566353331874842
2390,12,6,2,-74.11082152925376,4.696040989261288
2391,5,4,9,-74.09845107623623,4.699005169056008
2392,12,9,2,-74.12650940542781,4.611166153567654
2393,11,6,6,-74.05692634468565,4.701484495997367
2394,12,7,1,-74.05851361577531,4.639493704977996
2395,12,5,9,-74.11490603999401,4.660586983820463
2396,10,10,3,-74.1194423244262,4.6024935294857645
2397,12,2,2,-74.11908265492465,4.659807717741983
2398,9,9,5,-74.08575235050911,4.529756882324047
2399,12,7,1,-74.14424584304082,4.544322288119686
2400,12,8,9,-74.10553703599432,4.681180959453182
2401,12,3,10,-74.16364995581681,4.686684968622877
2402,11,4,7,-74.08093483425728,4.74934343006804
2403,12,8,9,-74.06425274950999,4.729578750516664
2404,12,4,7,-74.12639713535613,4.674040870775002
2405,12,5,1,-74.11891810314577,4.632950246631257
2406,12,6,1,-74.13118630517523,4.616495715201228
2407,12,7,7,-74.15211788302952,4.541880348553082
2408,12,6,3,-74.12539219513718,4.696758232845823
2409,12,7,4,-74.11988638968967,4.515683264871101
2410,12,8,4,-74.20281595335781,4.643886264648632
2411,11,3,10,-74.1168513218521,4.654216853222813
2412,10,3,3,-74.12505797442947,4.619194502580474
2413,12,3,5,-74.11673756719611,4.659167874005464
2414,8,8,1,-74.16734055098918,4.635053749116596
2415,12,6,8,-74.08959562448018,4.602534646804431
2416,11,6,6,-74.03992873306377,4.718146432796586
2417,12,2,1,-74.1413046716716,4.619217670609169
2418,12,7,7,-74.08527451571476,4.698305447504596
2419,12,5,10,-74.06668632372742,4.587841229509261
2420,12,5,9,-74.15846937341105,4.674045886294895
2421,6,10,10,-74.15983699960303,4.588730156069875
2422,12,5,3,-74.11667935581275,4.588931943418782
2423,12,8,9,-74.10198499752724,4.729251558663723
2424,12,7,10,-74.05976066372244,4.676676302046901
2425,12,8,6,-74.0867187835538,4.642655509390285
2426,12,2,6,-74.17464385254458,4.581813566101521
2427,12,1,7,-74.09366561685391,4.529262998608316
2428,12,8,3,-74.07308920170031,4.6455036224982775
2429,12,6,5,-74.07409447408135,4.7277508209193
2430,12,3,10,-74.11953282594395,4.666472972569396
2431,12,7,1,-74.13167444365574,4.611672608875974
2432,12,3,4,-74.08574276161366,4.596809157580512
2433,12,8,4,-74.06480332122365,4.731664577674149
2434,12,3,3,-74.11800037405094,4.600553238133319
2435,12,7,1,-74.13113084346537,4.707574900188884
2436,12,3,3,-74.09196880924141,4.728116959314716
2437,11,2,6,-74.1190990460977,4.7068439535698205
2438,12,5,2,-74.17827775914529,4.643748772748753
2439,12,5,10,-74.07852087594482,4.6260876151085775
2440,12,5,2,-74.07891868781148,4.645975677108687
2441,11,8,4,-74.08673652292872,4.552790726432828
2442,12,2,7,-74.12656861239392,4.722351985663861
2443,8,3,10,-74.13121626940419,4.652306469320145
2444,12,9,6,-74.1086304242589,4.734327811813374
2445,12,3,10,-74.05673698921979,4.739538639123139
2446,12,4,7,-74.1415192890701,4.652041991896256
2447,7,4,1,-74.14255884604623,4.618045781286768
2448,12,1,2,-74.08213408079999,4.709583820709241
2449,9,7,10,-74.08613015713131,4.681978354400395
2450,12,3,8,-74.09371874244408,4.731189158494907
2451,12,6,10,-74.12201969403696,4.598566077993486
2452,9,5,2,-74.09119929975698,4.600223906997082
2453,12,2,9,-74.07658965812621,4.549119197588607
2454,12,5,7,-74.12928723677923,4.578090792503382
2455,8,6,3,-74.13568187948242,4.613177121121697
2456,12,5,7,-74.115731124829,4.607917158638929
2457,12,6,2,-74.13956415179936,4.644172157959471
2458,12,5,5,-74.14552247189152,4.5937092042294285
2459,12,2,1,-74.09121790603342,4.6140333652579
2460,12,2,5,-74.13455782869653,4.660553997893844
2461,9,6,10,-74.16167250901398,4.619768645297735
2462,12,8,2,-74.06127943447643,4.710141739747752
2463,12,9,3,-74.11738478946617,4.550855531472054
2464,12,8,9,-74.07163199599295,4.589246296727526
2465,10,4,10,-74.12741325660049,4.607869661196816
2466,7,5,3,-74.12669280187365,4.5990515175036
2467,12,2,8,-74.1197163338932,4.515357652246071
2468,12,5,9,-74.0521423642841,4.704511415568088
2469,10,2,8,-74.05561515989385,4.761228693930403
2470,12,6,10,-74.11401223498548,4.659099550199389
2471,12,7,7,-74.081730647645,4.573050801766089
2472,12,4,7,-74.0714130140599,4.757041760925984
2473,12,2,3,-74.09824236734578,4.623095094867708
2474,12,1,8,-74.13006920912396,4.596023494461789
2475,12,7,4,-74.10335987844536,4.695116687591808
2476,9,3,7,-74.12436771400839,4.6211064813002265
2477,12,7,7,-74.09439451031294,4.652708437430989
2478,12,6,1,-74.16140772757336,4.650477347481551
2479,10,8,4,-74.15124878405635,4.636524897473885
2480,10,4,4,-74.12747100813034,4.56355696961733
2481,10,6,5,-74.14039874953981,4.609772647206132
2482,11,9,10,-74.0922373328918,4.647814505148907
2483,12,5,8,-74.10929089217368,4.698991987047294
2484,12,5,4,-74.10907796123928,4.663366884964535
2485,12,5,5,-74.14317481154659,4.563290309407622
2486,12,9,10,-74.09377766400357,4.645277117040311
2487,12,6,10,-74.10979230199888,4.550504590199576
2488,12,3,2,-74.10155439836801,4.5129912527822
2489,12,2,10,-74.04132570974106,4.743996824285496
2490,12,3,10,-74.13941996999458,4.706935491062095
2491,12,2,10,-74.13493557988988,4.643851990542306
2492,12,4,1,-74.16953612589427,4.594124626434488
2493,12,3,10,-74.1422342832932,4.627642736899141
2494,12,5,9,-74.08552315593005,4.610916462086286
2495,12,2,4,-74.08501298585152,4.529353129291524
2496,8,7,5,-74.12662829916447,4.645041900638366
2497,12,3,5,-74.10790644514918,4.53332616106652
2498,12,7,1,-74.06742414280052,4.756224837129776
2499,12,8,8,-74.09211221488547,4.623241255868967
2500,12,2,2,-74.10614192897079,4.495061465490454
2501,12,5,5,-74.09630104363974,4.621928997618341
2502,12,8,6,-74.1322891603367,4.594275483706183
2503,10,10,5,-74.10737806129389,4.589337529349535
2504,12,2,10,-74.11063384296112,4.70350591098303
2505,12,4,2,-74.12316754951839,4.592161181628605
2506,12,7,2,-74.0383406643147,4.741250758327414
2507,12,4,6,-74.10354760841668,4.511271862921532
2508,12,9,9,-74.13324329849175,4.617312792896809
2509,10,8,10,-74.09402964642523,4.686132972679624
2510,12,4,10,-74.10776335992333,4.568729646385705
2511,7,3,10,-74.06328039058552,4.73190192481914
2512,9,4,7,-74.1281787052042,4.674408397567287
2513,12,4,6,-74.08190829366315,4.6902682691971815
2514,12,6,4,-74.06541972362133,4.735769630900227
2515,12,4,2,-74.08198436718352,4.664874554946261
2516,12,5,1,-74.12292317464606,4.599238056080123
2517,12,6,7,-74.10404296243006,4.644963095796405
2518,12,10,5,-74.16642732281254,4.695277209698271
2519,12,8,1,-74.11810878720142,4.75321402814617
2520,12,8,8,-74.09684745068417,4.57321287726231
2521,12,10,10,-74.05086644568318,4.800812050698913
2522,12,6,10,-74.11580727359836,4.681788816927558
2523,12,8,7,-74.1546728887427,4.6164396125139655
2524,12,6,1,-74.04776690838263,4.656456572237653
2525,12,10,10,-74.10439112854421,4.593890507473346
2526,12,10,10,-74.1744332544507,4.63693952918926
2527,12,6,2,-74.05016887557312,4.693602757751682
2528,8,6,7,-74.09673221392588,4.620511513020842
2529,12,2,4,-74.11355888784638,4.612929352316964
2530,12,7,7,-74.07385447264676,4.7029152166887656
2531,11,7,7,-74.16629309023125,4.632061309977479
2532,10,6,2,-74.13106974701417,4.600563321808293
2533,12,7,9,-74.08426612752754,4.647125313542062
2534,12,5,6,-74.11796036520485,4.71932582419486
2535,12,7,1,-74.08819045662912,4.616360997872383
2536,12,4,10,-74.09759603251018,4.568742637765823
2537,12,7,10,-74.06931782633076,4.752602754206175
2538,12,4,3,-74.11433064225734,4.753286158197127
2539,12,6,7,-74.12127142988089,4.619116912620171
2540,12,5,2,-74.13029707794149,4.641850882595417
2541,12,3,9,-74.05615477565418,4.787820951956362
2542,12,10,10,-74.12532323747595,4.596969237853782
2543,12,9,2,-74.15958394409708,4.589251549789911
2544,12,4,8,-74.12720276975936,4.595574471968141
2545,12,5,10,-74.16171306346557,4.695813276697045
2546,12,5,5,-74.11887141928587,4.609638680160109
2547,12,5,4,-74.06909684336753,4.709027740182491
2548,12,4,4,-74.07241665056118,4.623126730763595
2549,12,9,1,-74.10675161068404,4.732108067649848
2550,12,6,10,-74.1415200937361,4.648500382976594
2551,12,4,4,-74.10844109671072,4.72672589165612
2552,12,3,7,-74.06687289877544,4.745842958439602
2553,8,6,10,-74.11429214065639,4.724715236852563
2554,8,2,7,-74.12404723260946,4.746811148057654
2555,12,3,9,-74.08040381214724,4.6725514997503925
2556,12,1,5,-74.07986903296582,4.736674660421133
2557,12,2,10,-74.07144672040017,4.768020133011129
2558,12,3,10,-74.12360098615514,4.706056591134997
2559,4,8,10,-74.08161718925754,4.631924964227545
2560,12,10,10,-74.16456169360539,4.646524820254865
2561,12,4,1,-74.11267483023461,4.718605039351146
2562,12,4,10,-74.12176178073616,4.677138818425134
2563,12,7,4,-74.08830732734572,4.697520218115218
2564,12,3,6,-74.05695165995937,4.707335492830512
2565,12,3,2,-74.0788383827045,4.570680199336173
2566,12,3,10,-74.06529480212636,4.622034754353972
2567,12,5,2,-74.10821504471402,4.603866217649564
2568,12,6,1,-74.16083044968563,4.54526751848649
2569,12,7,9,-74.09086800099915,4.614915527621317
2570,12,8,2,-74.09416695509314,4.760380375694634
2571,4,7,10,-74.09957748142837,4.580335803786404
2572,12,5,5,-74.11626511137578,4.66992432330626
2573,12,6,6,-74.09497387798181,4.707414875463682
2574,12,6,10,-74.12170430164726,4.58844363895765
2575,12,6,6,-74.146780150379,4.56379280369467
2576,9,7,9,-74.0881211841232,4.697593614937656
2577,12,4,1,-74.16089128698619,4.675070617067465
2578,12,2,10,-74.09285497133479,4.604569380242138
2579,11,1,10,-74.11904468520827,4.686919944036774
2580,8,5,2,-74.06616531096945,4.716696722757962
2581,10,1,5,-74.0781381190122,4.702504562765928
2582,12,9,6,-74.13927908104904,4.713345826376751
2583,12,7,1,-74.0937894550642,4.536320335152784
2584,11,3,5,-74.11807263398816,4.573016137277817
2585,12,3,5,-74.09408848091637,4.544099326304594
2586,8,7,10,-74.12346240698997,4.67392475710026
2587,12,6,5,-74.06312983678659,4.750252535802447
2588,11,1,10,-74.05822630780473,4.723029471448245
2589,12,5,8,-74.05256595544823,4.656900325875281
2590,12,3,10,-74.04473823772942,4.75580546210415
2591,12,3,6,-74.04297312181804,4.80007880368364
2592,12,4,10,-74.1522047569191,4.632088861066357
2593,12,5,1,-74.13366696049515,4.621661504453526
2594,12,8,10,-74.11302097151324,4.692387865194168
2595,12,1,9,-74.10119179366254,4.748757219835904
2596,12,7,1,-74.08100402764202,4.585973902781713
2597,12,1,5,-74.07159963990959,4.702463549836975
2598,12,7,2,-74.12934892505142,4.575949651982947
2599,12,3,7,-74.05935133130477,4.793745402617026
2600,12,1,10,-74.11020115913901,4.549706443172944
2601,12,4,4,-74.08557693669607,4.594502854387337
2602,12,5,8,-74.03420031562365,4.730243593674217
2603,8,5,2,-74.13491340572244,4.65198084208537
2604,7,3,5,-74.09691011999199,4.598098293304756
2605,12,3,6,-74.10683817913716,4.738365195498102
2606,7,3,10,-74.02578393338925,4.741047223979123
2607,10,5,1,-74.08579959833514,4.573271885416995
2608,7,6,1,-74.12899543032749,4.71833679732063
2609,12,5,10,-74.06593365803168,4.720498130386336
2610,12,6,10,-74.05932575965453,4.736689435165676
2611,12,6,5,-74.06793915981666,4.63257177531178
2612,12,3,6,-74.09505288454275,4.606194062629444
2613,12,5,8,-74.0477128584289,4.768225174382246
2614,12,4,8,-74.13455913142953,4.639267115334722
2615,11,3,2,-74.16531228801158,4.647114223306101
2616,8,4,5,-74.1088398565682,4.613107471563471
2617,12,10,5,-74.06271334448819,4.638996571821108
2618,9,9,8,-74.14187280989036,4.686269372171818
2619,6,1,3,-74.1179594000581,4.617856546309007
2620,12,7,1,-74.106835414086,4.706260389726496
2621,12,6,2,-74.12657077064796,4.615062257607436
2622,11,2,3,-74.09652472799722,4.595357588967294
2623,12,2,8,-74.14729896568926,4.557971789033841
2624,12,10,6,-74.11091002571695,4.526544578207323
2625,12,5,8,-74.04808733456548,4.74651320535382
2626,12,5,8,-74.14536900836637,4.56184038615605
2627,10,5,10,-74.107865241165,4.746582173005618
2628,12,5,1,-74.10371417125751,4.751264879172861
2629,12,4,7,-74.09106101242926,4.742805118362013
2630,12,1,10,-74.12172798199485,4.592187457878125
2631,7,2,3,-74.10732002884372,4.52293328223084
2632,12,7,9,-74.09277171600223,4.774470175605981
2633,12,2,10,-74.08801983193845,4.683766572861209
2634,12,6,5,-74.1232364096079,4.656036116129164
2635,12,8,4,-74.10792476824756,4.659380921973496
2636,10,8,8,-74.08476493273301,4.6267954400387445
2637,12,3,2,-74.12300327512625,4.635989838558914
2638,12,3,1,-74.06988170769205,4.641509348929725
2639,12,4,10,-74.09465170473372,4.553149574648559
2640,12,2,1,-74.09660300832965,4.644644508218827
2641,12,3,2,-74.1225626534617,4.646491611078093
2642,12,2,1,-74.11150234898908,4.5126991621010015
2643,12,3,10,-74.05026483046197,4.750488630791663
2644,11,2,5,-74.09927051582379,4.736469494518774
2645,12,6,2,-74.09013713675263,4.60915867443311
2646,12,4,7,-74.12207892733747,4.654977585606803
2647,12,4,8,-74.14962592095674,4.672219517181579
2648,12,9,10,-74.06177473737426,4.668279205556004
2649,12,3,1,-74.0412475694058,4.742412742567098
2650,12,4,7,-74.10681083423135,4.630849665551529
2651,12,1,2,-74.03593945917177,4.825078412989501
2652,12,8,6,-74.10128148717854,4.547168316502647
2653,12,4,8,-74.07415356978545,4.563653844563135
2654,12,3,6,-74.08926208460682,4.717881360229339
2655,12,5,3,-74.14590609543463,4.601692017867896
2656,12,4,10,-74.06549023420995,4.816119878899422
2657,12,9,2,-74.12200237056041,4.586262247934033
2658,12,1,4,-74.10567145130639,4.724401605069203
2659,12,4,10,-74.05841384598577,4.706522527934082
2660,12,3,10,-74.18121762322014,4.6287378590828
2661,6,4,1,-74.10462684693977,4.539150427919604
2662,12,9,6,-74.0695904126122,4.656721847284307
2663,12,6,6,-74.15421481348693,4.622871769306664
2664,10,5,4,-74.10671117886461,4.573335829699604
2665,12,4,4,-74.15031316631064,4.565542679628761
2666,12,5,6,-74.04280899060268,4.72230810696326
2667,10,8,6,-74.08467434624632,4.619577373425591
2668,12,5,2,-74.17063195736529,4.57495214968437
2669,12,6,4,-74.07301509895586,4.685504016862375
2670,12,6,6,-74.03549284674081,4.697652295025259
2671,12,3,10,-74.14782485931846,4.641696734092152
2672,12,3,8,-74.13102087951928,4.683275695250137
2673,10,7,4,-74.13770192505716,4.640097916539689
2674,12,4,2,-74.0734531512292,4.68764426633317
2675,12,9,1,-74.14617793519223,4.601464480197548
2676,12,5,8,-74.10937898291604,4.727567519315558
2677,11,2,5,-74.11025911741353,4.676425434981133
2678,11,10,8,-74.10019117876641,4.695642943378558
2679,12,10,10,-74.13939149666112,4.590852689905845
2680,12,8,7,-74.11846443292721,4.693812852402304
2681,9,8,2,-74.13374193050528,4.619563836154451
2682,12,6,2,-74.08158058082549,4.571252162405535
2683,12,6,4,-74.09960260454037,4.617522789954148
2684,10,2,5,-74.04254832411543,4.730176533973252
2685,12,6,5,-74.04999243550066,4.641486607379703
2686,12,9,9,-74.07407647258556,4.623802085799074
2687,12,6,7,-74.07679167039788,4.615337129133957
2688,12,1,8,-74.14546931345734,4.574924391026686
2689,12,5,5,-74.0459638134305,4.695522827974748
2690,10,2,7,-74.12027391364927,4.577978851456368
2691,12,5,10,-74.10107079850191,4.7446001029277065
2692,8,1,10,-74.10862910877518,4.666378662662283
2693,12,1,3,-74.13162479407656,4.5841803013221405
2694,12,3,1,-74.14419538822537,4.562455470894643
2695,12,10,10,-74.15133202624756,4.57090223397239
2696,12,4,3,-74.08779785947122,4.576087835596972
2697,6,2,1,-74.13846442169137,4.669723947547677
2698,10,8,8,-74.1384702610909,4.634449801292733
2699,12,4,10,-74.13952172298619,4.637539878587711
2700,12,5,10,-74.06437113177846,4.706523977643677
2701,12,6,10,-74.09910406562754,4.68329598417286
2702,12,6,8,-74.12091878989303,4.505541931498343
2703,8,2,10,-74.10141846849874,4.710206265437815
2704,12,1,10,-74.06020649809896,4.685171424126009
2705,12,4,3,-74.11595746511756,4.664581291750959
2706,12,8,2,-74.05427604817108,4.683553586418982
2707,12,7,10,-74.13237223692919,4.583417429976343
2708,12,7,1,-74.13333294896215,4.664182549799494
2709,12,6,7,-74.11144480177728,4.554397045455057
2710,12,7,4,-74.11687678320538,4.699646057696942
2711,12,6,1,-74.11975488987227,4.615160937940086
2712,12,8,3,-74.04180079618624,4.753180914193662
2713,12,4,6,-74.1168462443572,4.644521424555814
2714,12,6,8,-74.06061430259528,4.669965907444755
2715,12,3,1,-74.1600710009893,4.575494316501139
2716,12,5,10,-74.14528892006913,4.563917297962864
2717,12,3,10,-74.11335851153274,4.727503289371722
2718,12,5,10,-74.15885279156574,4.601943145325333
2719,12,2,5,-74.03617864136558,4.728016626688025
2720,12,5,4,-74.13094668663769,4.640164957208369
2721,12,4,1,-74.15752968971861,4.588374899870414
2722,12,7,1,-74.15679580766263,4.652228506368335
2723,12,5,10,-74.11877457939806,4.665515740956192
2724,12,8,10,-74.04748512634922,4.673139118244907
2725,12,8,8,-74.1105031720002,4.534198314357923
2726,12,5,10,-74.10799684767998,4.654344745572056
2727,12,5,10,-74.05830187807655,4.673448189317434
2728,10,7,9,-74.0775070221409,4.57059241611655
2729,12,2,7,-74.11524046068043,4.678410520635445
2730,12,10,5,-74.02600960918885,4.696674317479161
2731,12,5,8,-74.04707666597447,4.738671430324957
2732,7,6,10,-74.1227671726552,4.556365428373117
2733,12,6,6,-74.10973918068271,4.678841693752832
2734,7,3,2,-74.09497224506453,4.549738229998884
2735,12,5,9,-74.04127479967538,4.779750646329715
2736,12,10,2,-74.0950101074702,4.629380669581248
2737,12,7,5,-74.11854720072128,4.619715017173994
2738,12,3,7,-74.11483296604425,4.583040135623942
2739,12,5,6,-74.13241780608057,4.636671853240862
2740,12,3,6,-74.10905551357544,4.604674408868367
2741,11,7,5,-74.08371011302798,4.57567216169766
2742,11,2,4,-74.13203222634908,4.645496405637679
2743,12,5,10,-74.09735179479219,4.7389497722274685
2744,12,4,2,-74.04243495222745,4.798361522288582
2745,12,2,9,-74.10572988766815,4.751679261318731
2746,7,7,8,-74.14296973799337,4.567220474548189
2747,11,2,2,-74.10226209671248,4.566695152011843
2748,12,7,3,-74.04806173409995,4.7541952847606055
2749,12,2,10,-74.09895869220874,4.650056686368252
2750,12,6,10,-74.13198714094136,4.618405520390704
2751,12,9,1,-74.10740233501554,4.679486775203429
2752,12,4,6,-74.0463256201706,4.6546911897047805
2753,11,6,7,-74.05061105188203,4.684865171826825
2754,12,1,2,-74.10159739572298,4.615631177530633
2755,12,6,8,-74.03144074819203,4.792232793345249
